link,headline,category,date,timestamp,story
https://www.thestar.com.my/business/business-news/2019/04/24/nestle-q1-earnings-higher-at-rm2352mil/,Nestle Q1 earnings higher at RM235.2mil,Business News,"Wednesday, 24 Apr 2019",,"KUALA LUMPUR: Nestle (Malaysia) Bhd recorded a firmer set of earnings in the first quarter ended March 31, 2019 registering a net profit of RM235.21mil.The maker of Milo and Kit Kat chocolates said it remained confident of its ability to deliver another solid year of results for FY19.Net profit for the period under review was up 1.7% from RM231.21mil a year ago. Its revenue increased by 1.6% to RM1.45bil from RM1.43bil while earnings per share stood at 100.31 sen compared with 98.60 sen previously.Nestle said factoring in the divestment of its chilled dairy business on Jan 1, 2019, this represented a solid 3.2% increase in growth year-on-year.Turnover was driven by robust domestic sales of 4.9% for the quarter, which was fuelled by a  strong sales momentum during the Chinese New Year period.“Operating profit increased by 6% from RM303mil to RM322mil. The group recorded lower operating expenses due to the phasing of marketing and promotional spends, as well as efficiency increases across the supply chain. “As a result, profit before tax grew by 6.1% from RM295mil to RM313mil, reflecting a strong bottom line performance even in comparison to a solid first quarter for 2018,” it said.When compared with the fourth quarter, Nestle’s revenue of RM1.45bil was 7.8% higher than the fourth quarter of 2018. “This strong growth is driven by our impactful marketing and promotional activities during the festive period. “This is also partially explained by the seasonality of our business as the strong sales during the Chinese New Year period contribute to a high Q1 turnover,” it said.Operating profit jumped by 69.4% or RM132 million to RM322mil and profit before tax by RM133 mil  (+73.8%) to RM313mil. Nestle said the main reasons for this were the normal phasing of the marketing investments and promotional spends (higher in Q4).“We see strong demand for our brands in Malaysia and we have strong plans in place to continue generating sustainable and profitable growth. “We acknowledge that there will be some pressures from higher commodity prices and more volatile demand in our main export markets but we remain confident in our ability to deliver another solid year of results in 2019,” it said."
https://www.thestar.com.my/business/business-news/2019/04/24/fgv-th----mull-up----------------to-us1bil-asset-sale/,"FGV, TH mull up to US$1bil asset sale",Business News,"Wednesday, 24 Apr 2019",,"Kuala Lumpur: Palm oil giant FGV Holdings Bhd and the pilgrims fund are considering selling plantation assets in Indonesia as the government-linked entities seek to improve their financial position, according to sources.FGV and Lembaga Tabung Haji (TH)  are working with an adviser to gauge potential buyer interest in Trurich Resources Sdn Bhd, which controls 42,000ha of oil palm estates in Kalimantan, according to the sources. They may seek to value Trurich at as much as US$1bil including debt.Prime Minister Tun Dr Mahathir Mohamad has been seeking to clean up the balance sheets of state-backed companies after a global scandal erupted over the previous government’s stewardship of the 1MDB investment fund. Since coming to power in a surprise election win last year, he has pledged to improve transparency at government-linked firms and apply more scrutiny to their business dealings as part of an anti-corruption drive.The deal would help Trurich’s owners offload assets that have been the subject of contention. Trurich said in December it filed a police report alleging that former senior management of the pilgrims fund misled the company into overpaying for Indonesia land purchases between 2008 and 2009. The executives haven’t publicly responded to the allegations.FGV and TH haven’t made a final decision on whether to sell, and they may decide to keep the assets if they can’t fetch an attractive price, the sources said.Representatives for FGV and TH declined to comment, while Trurich didn’t answer calls to its office seeking comment.The Malaysian finance ministry agreed in December to take over as much as RM19.9bil of underperforming assets from TH, which helps Muslims save for a pilgrimage to Mecca. The rescue will help revive the fund’s balance sheet by offloading equity investments with significant unrealised losses.FGV swung to a net loss of RM208.8mil in the fourth quarter of last year, from a net income of RM50.4mil  a year earlier. — Bloomberg"
https://www.thestar.com.my/business/business-news/2019/04/24/malaysian-financial-markets-still-resilient/,Malaysian financial markets still resilient,Business News,"Wednesday, 24 Apr 2019",,"PETALING JAYA: Malaysian financial markets have remained resilient while conditions in the capital, foreign exchange (forex) and money markets continue to be orderly, according to Bank Negara and the Securities Commission (SC).
In a joint statement issued yesterday, they said the orderly conditions were underpinned by ample domestic liquidity, robust market infrastructure and firm macro-economic fundamentals.
“In particular, the Malaysian bond market continues to be vibrant with a deep secondary market having an average daily trading volume of RM5.4bil year-to-date compared to the past three-year average of RM3.6bil,” they said. This was a 50% increase on-year.
They said liquidity in the forex market recorded a sustainable average daily trading volume of US$12bil, of which the forex swap and forward market accounted for close to half of the average volume.
“The increase in dynamic hedging activities by global institutional investors has improved market access and further contributed to the liquidity in the forex forward market,” they said.
Bank Negara and the SC said they would continue to engage with key market participants and intermediaries to further develop the depth and breadth of the Malaysian financial markets in ensuring accessibility while preserving stability and transparency
They issued the statement following the 16th Bank Negara-SC bilateral meeting in Kuala Lumpur to advance discussions on areas of mutual interest between both authorities, including sustainability initiatives, digital asset regulations and resilience of the financial markets.
At the meeting, they discussed initiatives relating to the sustainability agenda, particularly on the SC’s Sustainable and Responsible Investment Framework (SRI) and Bank Negara’s Value-Based Intermediation Strategy.
Both regulators agreed to embark on a joint research study to develop a clear taxonomy on sustainable economic activities, starting with fund-raising and lending practices.
They also looked into the transmission of climate and environmental-related risks to the financial system and economy, and the feedback loop.
“This initiative is an expansion of ongoing collaboration between the authorities in the areas of national strategic interest, especially in Islamic finance,” they pointed out.
As for digital asset regulations, both authorities would work together to facilitate industry innovation, fund-raising activities for early-stage companies and the trading of digital assets.
“The arrangement will also support the oversight of digital asset activities and ensure that systemic risk and financial integrity measures remain effective,” the regulators said."
https://www.thestar.com.my/business/business-news/2019/04/24/bhic-says-lower-contract-price-to-buildships-for-china-wont-impact-margins/,BHIC says lower contract price to buildships for China won’t impact margins,Business News,"Wednesday, 24 Apr 2019",,"KUALA LUMPUR: Boustead Heavy Industries Corp  Bhd (BHIC) says the lower contract price to build the four littoral mission ships (LMS) with the Chinese government will not have an impact on its margins.
“Under the earlier agreement, the first two LMS will be built in China, while the remaining two will be built in Malaysia. But, for cost-saving purposes, all four vessels will be built and delivered in China,” said BHIC executive deputy chairman and managing director Tan Sri Ahmad Ramli Mohd Nor.
“This will not have any material impact on the group,” he added. Ahmad Ramli was speaking to reporters after the firm’s AGM yesterday.Last month, the Defence Ministry revised the contract price to build four LMS for the Royal Malaysian Navy (RMN) lower to RM1.05bil from RM1.17bil originally negotiated for in 2017.
As part of the revision, BHIC’s associate company – Boustead Naval Shipyard Sdn Bhd – will no longer build two of the vessels in the country.
Despite the lower contract pricing, Ahmad Ramli said the government vessels are more than 40 years old and there would be more maintenance and ship-building contracts in the pipeline.
“There are more LMS contracts that we can bid for and build in the future,” he said.
Notably, the LMS is part of the RMN’s “15-to-5 transformation plan” that calls for 18 such ships to replace the ageing warships.
On the outlook, Ahmad Ramli expects 2019 to be a challenging year for BHIC and the firm is exploring opportunities in the region.
“We have an order book of RM4.3bil, which would last until 2023, and we can’t just depend on government contracts, moving forward,” he said.
About 60% of its order book is shipbuilding contracts, mostly from remaining work on an earlier RM9bil contract to build six littoral combat ships (LCS) and LMS projects.
The remaining 40%, meanwhile, is for maintenance, repair and overhaul jobs for submarines, helicopters and ships.
“We will soon welcome our new chairman, Datuk Seri Amrin Awaluddin, and we are excited about the group’s next chapter of growth,” Ahmad Ramli said.
For the financial year ended Dec 31, 2018 (FY18), BHIC slipped into the red, posting RM108.3mil in losses compared to a RM10.6mil net profit a year earlier, due to impairment and provisions.
Revenue for the period declined to RM169.11mil from RM277.65mil in FY17.
“While earnings last year were impacted by impairment and provisions, BHIC kicked off 2019 on a positive note with contracts from RMN for MRO jobs worth RM150mil.
“We also received a letter of intent for the integrated logistics support contract for the LCS project, which we hope to finalise in the next few months,” Ahmad Ramli said."
https://www.thestar.com.my/business/business-news/2019/04/23/nestle-records-higher-q1fy19-net-profit-of-rm235pt2m/,Nestle records higher Q1FY19 net profit of RM235.2m,Corporate News,"Tuesday, 23 Apr 2019",1:21 PM MYT,"KUALA LUMPUR: Nestle (Malaysia) Bhd recorded a set of firmer earnings in the first quarter ended March 31, 2019 with net profit of RM235.21mil and remained confident in its ability to deliver another solid year of results for FY19.

The company announced to Bursa Malaysia on Tuesday, the net profit was up 1.7% from RM231.21mil a year ago. 

Its revenue increased by 1.6% to RM1.45bil from RM1.43bil a year ago. Earnings per share were 100.31 sen compared with 98.60 sen.

Nestle said factoring in the divestment of the chilled dairy business on Jan 1, 2019, this represents a solid 3.2% increase in growth year-on-year.

Turnover was driven by robust domestic sales of 4.9% for the quarter, which was fuelled by strong sales momentum during the Chinese New Year.

“Operating profit increased by 6% from RM303mil to RM322mil. The group recorded lower operating expenses due to phasing of marketing and promotional spends, as well as efficiency increases across the supply chain. 

“As a result, profit before tax grew by 6.1% from RM295mil to RM313mil, reflecting a strong bottom line performance even in comparison to a solid first quarter for 2018,” it said.

When compared with the fourth quarter, Nestle's revenue of RM1.45bil was 7.8% higher than the fourth quarter of 2018. 

“This strong growth is driven by our impactful marketing and promotional activities during the festive period. This is also partially explained by the seasonality of our business as the strong sales during the Chinese New Year period contribute to a high Q1 turnover,” it said.

Operating profit jumped by 69.4% or RM132 million to RM322mil and profit before tax by RM133 mil  (+73.8%) to RM313mil. 

Nestle said the main reasons for this were the normal phasing of the marketing investments and promotional spends (higher in Q4).

“We see strong demand for our brands in Malaysia and we have strong plans in place to continue generating sustainable and profitable growth. 

“We acknowledge that there will be some pressures from higher commodity prices and more volatile demand in our main export markets but we remain confident in our ability to deliver another solid year of results in 2019,” it said."
https://www.thestar.com.my/business/business-news/2019/04/23/kerjaya-prospek-bags-rm438pt7m-building-contract-in-puchong/,Kerjaya Prospek bags RM438.7m building contract in Puchong,Corporate News,"Tuesday, 23 Apr 2019",1:45 PM MYT,"KUALA LUMPUR: Kerjaya Prospek Group Bhd  has secured a RM438.77mil contract to construct a building for a mixed development project along Jalan Puchong.

Kerjaya Prospek  said on Tuesday it had accepted the letter of award from Kerjaya Prospek Property Sdn Bhd, which was a related party.

“The contract is expected to commence on May 2, 2019 and due to be completed on Nov 1, 2022,” it said.
 
Kerjaya Prospek said the contract covered the construction of the main building for the proposed mixed development. It comprised of one block of 25 storeys of offices and hotel and two blocks of 53 storeys of services apartments on top of a 11 storey podium and four levels of basement ."
https://www.thestar.com.my/business/business-news/2019/04/23/barakah-offshore-teaming-up-with-saudis-vallianz-eyes-malaysia-middle-east/,"Barakah Offshore teaming up with Saudi's Vallianz, eyes Malaysia, Middle East",Business News,"Tuesday, 23 Apr 2019",1:53 PM MYT,"KUALA LUMPUR: Debt-laden oil and gas services company Barakah Offshore Petroleum Bhd  has entered into a memorandum of understanding (MOU) with Vallianz Holdings Ltd to form a strategic alliance for both parties’ to explore business opportunities in Malaysia and the Middle East.

Vallianz is 57.67%-owned by Saudi’s Rawabi Holding Company Ltd and is listed on the Catalist Board of the Singapore Exchange. The company owns and operates a young fleet of 76 offshore support vessels and covers markets in the Middle East, Asia Pacific and Latin America.

The development follows the resignation of Barakah’s chief executive office officer Nik Hamdan Daud last week to pave way for the restructuring of the loss-making company.  

In a press release issued on Tuesday, Barakah said that by joining forces, both parties are able to leverage on each other’s strengths to expand their scope of services, technical capabilities and geographical reach along the oil and gas (O&G) value chain.

Under the MOU, will offer its engineering and operational capabilities to support Vallianz’s existing and future projects.

‘This includes technical consultation, feasibility studies, front-end engineering design and project engineering services, among others. The project scope also covers future co-tender arrangements for offshore projects which are deemed suitable by both parties,” the company said. 

Barakah’s acting group chief executive officer Abdul Rahim Awang said the alliance is a springboard for the company to penetrate beyond Malaysia.

“Vallianz’s strong foothold in the Middle East opens up new opportunities for us to expand our reach into new markets while utilising our competencies and assets. The alliance also provides us access to various other assets that will 

enable us to bid more competitively,” Abdul Rahim said. 

Looking ahead, he said the company will continue to pursue similar strategic alliances in addition to tendering for more jobs. 

“We are in the midst of formulating a debt restructuring scheme to manage the group’s debt. The successful completion of the debt restructuring exercise will put us on a firmer financial footing while relieving our cash flow in the short to medium term,” he added. 

Barakah is saddled with RM335.6mil debts as of December last year. 
Nik Hamdan’s who is Barakah’s major shareholder has been reducing his stake in the company in recent weeks, but still holds 31.1% as at April 19. He previously held 38.6% of the company’s shares. 

Its other major shareholder, Samling Group has also been disposing its shares based on Bursa filings and now has an indirect 6.57% interest through Yaw Holdings Sdn Bhd. 

Samling, the vehicle of Sarawak tycoon Tan Sri Yaw Teck Seng had invested in the stock in the middle of 2017 and held a 13.57% stake at one point. 

Shares of Barakah closed unchanged at nine sen at midday with 18.16 million shares done."
https://www.thestar.com.my/business/business-news/2019/04/23/chinas-belt-and-road-getting-reboot-to-clean-up-its-image/,China's Belt and Road getting reboot to clean up its image,Economy,"Tuesday, 23 Apr 2019",2:09 PM MYT,"BEIJING: Chinese President Xi Jinping’s grand Belt and Road Initiative is getting a makeover to tone down government rhetoric and tighten oversight, after allegations of corruption and a lack of sustainability dogged some of its highest-profile projects.

Beijing is taking a range of steps to exert more control over the program, officials and participants said, including a more muted publicity drive, clearer rules for state-owned-enterprises, restricting use of the BRI brand, and building overseas auditing and anti-corruption mechanisms.

 It’s also stepping up efforts to get developed nations to join in to spread the risk of building projects in poorer nations and to counter allegations that BRI is just an attempt to build China’s political influence.

China’s Foreign Ministry referred questions for comment to the National Development and Reform Commission. The State Council Information Office and NDRC didn’t reply to faxes seeking for comment about the Belt and Road Initiative.

”The Chinese government had a great sense of frustration as the latest criticisms not only come from developed but also developing countries,” said Zhu Feng, dean of the Institute of International Relations at Nanjing University, “The international pressure is working to compel China to move forward.”

Toned-down Rhetoric

As global leaders gather in Beijing this week for Xi’s second Belt and Road Forum for International Cooperation, China is having to defend its image in the light of the trade war with the U.S. and growing concern about Beijing’s political and economic influence in Asia and Europe. 

Authorities have purged terms in state media and official statements that have driven anxiety of China as a menacing power, from its “Made in China 2025” campaign to the decade-old “Thousand Talents” program to encourage talented Chinese workers living overseas to come back home.

”Since the trade war erupted, China faced domestic and international resistance and encountered setbacks in several countries which made the party rethink the publicity, especially on an international image,” said Suisheng Zhao, director of the Center for China-U.S. Cooperation at the University of Denver’s Josef Korbel School of International Studies. 

“But I don’t think changes in the tone will make a difference. China’s international image has changed fundamentally from a moderate China to an assertive China.”

The evolution of BRI also reflects a need to ensure more robust standards expected by developed nations as China works to extend the initiative into Europe. 

Italy’s announcement this year that it will participate in BRI -- the first Group of 7 country to sign up -- was a big win for China. But negotiations with other major European Union nations face major hurdles over regulations and standards, said a person familiar with the discussions. 

Stumbling blocks include the request that financing meet the standards of the International Monetary Fund and EU, the person said, without providing more detail.

“Extending cooperation with developed countries means it has to keep up with Western standards,” said Zhu Feng. “China is increasingly emphasizing third-party cooperation so as to increase compliance and transparency.”

Third-party market cooperation -- signing up a developed nation to help build infrastructure in one of the Belt and Road countries -- is the focus of the next phase of BRI, according to a government official involved in China’s overseas development. 

This is a way to depoliticize the BRI and China will sign documents with Britain, Switzerland and Austria on this kind of cooperation during the forum, following similar agreements with France, Spain, and Australia, said the person. 

That official, like other government bureaucrats, did not want to be named because they are not authorized to speak publicly on the matter.

Ethical Investing
Austrian Chancellor Sebastian Kurz said last week he will take part in the forum in Beijing but won’t sign a formal accord to cooperate like Italy. 

The Swiss government said it will sign an agreement to help Swiss banks and insurers finance projects in some Central Asian countries, while U.K. Trade Secretary Liam Fox said Britain would only sign a pact with China that met its “ethical parameters.”

Some observers say the changes China is proposing may not go deep enough to fix major issues of concern. 

To really clean up the program, China should terminate projects that have generated significant problems, forgive debt to countries that are in a precarious financial position due to Chinese lending, and reduce China’s ownership of projects to below 50 percent by bringing in high-quality international partners, said Daniel Kliman, senior fellow in the Asia-Pacific Security Program at the Center for a New American Security.


That’s unlikely to happen because it would undermine the Belt and Road’s ability to advance Beijing’s geopolitical ambitions, he said. “China recognizes the growing backlash, and is now trying to rebrand the Belt and Road,” said Kliman, who thinks that any changes China did announce would be just cosmetic.

Anti-corruption Push

One area that China has targeted is corruption. Xi’s six-year-old domestic anti-graft campaign has rebuilt the political atmosphere at home, with over one million officials punished. Now officials are trying to find a mechanism to grapple with corruption linked to BRI projects overseas.

That’s not going to be easy. Most BRI projects are in junk-rated countries, often with poor reputations for financial transparency. A report from the Washington-based Center for a New American Security said that “in countries that already have a high level of kleptocracy, Belt and Road projects have involved payoffs to politicians and bureaucrats.”

New Rules

Xi initiated a “Clean Belt and Road” drive in 2017 during the first BRI Forum and called for stronger international cooperation against corruption. That campaign is being led by Li Shulei, deputy party chief of the party’s Central Commission for Discipline Inspection, said a person familiar with the matter.

Li, 55, is a former academic who entered Peking University when he was only 14, and first worked under Xi back in 2008 when he was the head of the Central Party School. The CCDI has teamed up with World Bank to train representatives from state-owned-enterprises.

A big part of the effort to clean up the BRI are new rules being formulated for overseas investment and operations of SOEs, which are by far the biggest investors in BRI projects. 

Central SOEs have undertaken 3,116 BRI investment and infrastructure projects, according to the State-owned Assets Supervision and Administration Commission. SASAC and the CCDI separately issued two guidelines in 2017 and 2018 which required state enterprises to increase supervision of overseas units and personnel.

“China is trying to rethink a little bit of this,” said former World Bank President Robert Zoellick, referring to the governance of BRI projects. 

“Chinese technocrats are very capable people and they know that some of these debt problems will explode at some point, so it’s better to be transparent about the debt going forward.” he told Bloomberg News on the sidelines of an event in Washington on April 11.

China has stepped up auditing of overseas projects and investments by SOEs, according to an official familiar with the matter. Regulators now require companies to do better due-diligence early on to prevent them from jumping into projects without proper evaluation of risks that might “leave loose ends and bury landmines,” the person said.

Belt and Road projects overseas have exposed a lot of issues in the past few years and SOEs have been identifying and summarizing the shortfalls, a person who drafted the internal compliance rules for a major central SOE told Bloomberg. The focus in the future will be placed on overseas compliance.

One of the critics of the BRI projects in his country was Malaysian Prime Minister tUN dR Mahathir Mohamad, 93, who demanded a renegotiation of the China-backed East Coast Rail Link. 

That had been approved by the previous government and Mahathir eventually reduced its scope and cut costs by a third. In a speech on April 16, his Deputy Minister for International Trade and Industry, Ong Kian Ming, spoke of the “backlash and global scrutiny” caused by some BRI projects, and the accusations of “inflated prices” that created a financial burden on governments.

”There’s been an unrecognized freeze on SOE investment,” according to the American Enterprise Institute’s Derek Scissors, and part of that is due to the BRI’s political problems. 

“This is an undeclared rectification campaign, to last at least through the April summit. The corruption in BRI countries hasn’t changed, only now China finds it embarrassing,” according to Scissors, who’s an economist at the Washington-based policy research group. He recorded no large SOE investments in February. - Bloomberg"
https://www.thestar.com.my/business/business-news/2019/04/23/sri-lankas-bomb-carnage-casts-pall-over-tourism-revival/,Sri Lanka’s bomb carnage casts pall over tourism revival,Economy,"Tuesday, 23 Apr 2019",2:21 PM MYT,"COLOMBO: With its capital under curfew following devastating Easter Sunday bomb attacks on churches and upmarket hotels, Sri Lanka is filled with fear, horror and grief and tourists who have been flocking to the Indian Ocean island could cancel in droves.

A tweet posted on the travel booking website First Choice captured the trepidation among holidaymakers, while some airlines and travel agents said they would waive cancellation charges for people scheduled to travel imminently.

“What are you doing about the holidays you have booked to that country?” tourist Judith Ann Clayton asked on the social media site.

“Clearly it is unsafe for anyone to go there.” Others set to travel said they would not to be cowed into cancelling.

“Not giving in to terror. We want to support you in your time of need. Never gave any thought about cancelling our trip,” Facebook user John Karmouche said in a post.

Named by the Lonely Planet guide for independent travellers as the best country to visit in 2019, Sri Lanka had rebuilt its image as a tropical paradise after crushing a long-running separatist insurgency by ethnic minority Tamils a decade ago.

Arrivals of 2.3 million last year were up by more than 400 percent on 2009 levels, according Sri Lanka Tourism Development Authority data.

But the suicide bombers who killed at least 290 people, including 32 foreigners, and wounded 500 have in all likelihood ended the boom in tourism for some time.

Denmark’s richest man, Anders Holch Povlsen, and his wife lost three of their four children in a blast at one of the hotels. A British mother and son were killed at a breakfast buffet and two Australians were also among the dead.
At Colombo airport, departing holidaymakers were relieved to be getting out.
“There have been a lot of messages from home,” said British teacher James Turner, who was leading a school cricket tour.

Tourists were also arriving but many said they would steer clear of the capital.

“We’re getting straight out of Colombo,” said Briton Ruth Adams, on holiday with her two children.

WARNINGS

Tourism was Sri Lanka’s third largest and fastest growing source of foreign currency, after private remittances and textile and garment exports, accounting for almost $4.4 billion or 4.9 percent of gross domestic product (GDP) in 2018.

“The attacks will not only impact already weak economic activity (real GDP growth was at a 17-year low of 3.2 percent in 2018), but also the country’s relatively vulnerable external liquidity position,” Citi Asia Economics said in a note that warned the hardest blow would fall on tourism.

A U.S. State Department travel advisory warned of the danger of ”terrorist groups” plotting more attacks. Targets could include tourist locations, transport hubs, shopping malls, hotels, places of worship and airports.
Other governments, including Japan and Australia, have also cautioned citizens planning travel to Sri Lanka.

Prime Minister Scott Morrison told Australians ”reconsider your need to travel and avoid all affected areas”.

JTB, Japan’s largest travel agency, has waived cancellation charges, and modified its package tours leaving Japan before May 10 to avoid risky locations, like Colombo, and will decide later on tours leaving after May 11, a spokeswoman said.

Two major airlines in neighbouring India, state-owned Air India and the largest carrier Indigo, owned by Interglobe Aviation, said they would waive rescheduling and cancellation charges for travel scheduled before April 24.

India was the single largest source of visitors last year, with 425,000, while 266,000 came from China, Sri Lanka’s newfound friend, and more than 254,000 from old colonial power Britain.

The peak season for tourism in Sri Lanka is between December and March, while the rainy monsoon season lies between May and September.

MakeMyTrip.com, one of India’s largest travel booking portals, said in a statement that it was too early to quantify the impact of the attacks on tourist traffic to Sri Lanka, but anticipated that some would defer travel or go elsewhere.

There were no immediate cancellations on yatra.com, another Indian online booking portal, but new inquiries and bookings had slowed, said chief operating officer Sharat Dhall.

Visitors come for the glorious vistas across the forests in the national parks, the surf crashing on sandy beaches, verdant tea plantations, Buddhist temples and charming colonial towns.

The government’s latest tourism campaign celebrates the island’s charms with the simple slogan ‘So Sri Lanka’.

After Sunday’s outrage it could become a lament. - Reuters"
https://www.thestar.com.my/business/business-news/2019/04/23/govt-will-services-1mdbs-debt-obligations-says-guan-eng/,"Govt will service 1MDB's debt obligations, says Guan Eng",Corporate News,"Tuesday, 23 Apr 2019",2:27 PM MYT,"PUTRAJAYA: Finance Minister Lim Guan Eng has given his assurance that the government will service all debt obligations related to 1Malaysia Development Bhd (1MDB).
""The government needs to find the money to repay all the loans related to 1MDB, while the government gets nothing in return in terms of value,"" he said on Tuesday.
Responding to a news report saying the government is proposing that RM2.4bil worth of 1MDB bonds held by the Retirement Fund Incorp (KWAP) and Tabung Haji (TH) be converted into equity stakes in the Bandar Malaysia project, Lim said their loans are 100% secure.
""There is nothing to worry, the ones who should worry are the Ministry of Finance and the government because we guarantee their loans, so we assure they are getting their money,"" Lim said after witnessing the Collaboration Programme Agreement signing ceremony between his ministry and Bombardier Hartasuma Consortium here.
According to the news report, the RM2.4bil Islamic sukuk held by KWAP and TH when they were issued in 2014 to raise funds for Bandar Malaysia, will be redeemed for RM3bil under the proposed terms. – Bernama"
https://www.thestar.com.my/business/business-news/2019/04/23/sanbumi-appoints-tan-executive-director/,Sanbumi appoints Tan executive director,Business News,"Tuesday, 23 Apr 2019",2:27 PM MYT,"KUALA LUMPUR: Sanbumi Holdings Bhd  has appointed Datuk Tan Kean Tet as executive director with immediate effect. 

Tan, 57, the founder and chairman of Iconic Group Sdn Bhd is the father of Tan Cho Chia, an executive director of the company.

According to filings with Bursa Malaysia, Tan had emerged as the substantial shareholder of Sanbumi in January 2019 after the completion of the private placement to subscribe for 22.63 million new ordinary shares in Sanbumi, representing 10% of the existing total number of issued shares in Sanbumi Holdings at that time. 

The fund raised from the private placement has been allocated for the working capital of Sanbumi Holdings. Currently, Tan owns a direct interest of 16.9% and indirect interest of 3.2% in Sanbumi Holdings.

“We would like to welcome Tan onboard and look forward to leveraging on his experience in property development as well as hotel development and management to transform Sanbumi into a significant player in the property industry. 

“Iconic Group under his stewardship has become a reputable and outstanding developer in the northern region, and we believe that his innovative thinking and far-sightedness will be crucial in moving the company forward,” Sanbumi said in a statement. 

Earlier, Sanbumi’s wholly-owned subsidiary, Sanbumi Sawmill Sdn Bhd, has signed a joint-venture agreement with Iconic Development Sdn Bhd, to develop a plot of land in Penang with a gross development value of RM127mil.

Sanbumi said the agreement would entail the development and construction of a commercial project called Iconic Point, in Seberang Prai Selatan."
https://www.thestar.com.my/business/business-news/2019/04/23/kelana-jaya-line-lrt-to-get-27-new-train-sets/,Kelana Jaya line LRT to get 27 new train sets ,Corporate News,"Tuesday, 23 Apr 2019",2:54 PM MYT,"PUTRAJAYA: Prasarana Malaysia Bhd will receive 27 new train sets for the Kelana Jaya (KLAV-27) line of the Light Rail Transit system over five years from Bombardier Hartasuma Consortium (BHC), says Finance Minister Lim Guan Eng.

Lim said the first of the 27 new train sets is expected to be delivered in the first quarter of next year, while the existing two-car train sets will be refurbished to four-car train sets.

 Lim said for the Industrial Collaboration Programme (ICP) for KLAV-27 with a contract value of RM1.7 billion, BHC is committed to using at least 35 per cent local content valued at RM600 million.

“This programme would contribute to the country’s economic and industrial growth, with hundreds of job opportunities opened up for locals over the next four years,” he told reporters after the signing of the first-tier ICP agreement between the government and BHC here today.

For the RM473 million contract to refurbish the two-coach train sets for the Kelana Jaya line, Lim said BHC has agreed to broaden the local supplier data base for rolling stock.

“The supply of local components and services by 14 local companies is worth an estimated RM100.7 million,” he said, adding local companies’ involvement in the supply of components and services at competitive rates could ensure the rail sector’s  sustainability. - Bernama"
https://www.thestar.com.my/business/business-news/2019/04/23/u-mobile-offers-7-day-trial-via-ucubatry-campaign/,U Mobile offers 7-day trial via #UCubaTry campaign,Telcos,"Tuesday, 23 Apr 2019",2:59 PM MYT,"KUALA LUMPUR: U Mobile Sdn Bhd is offering customers a chance to trial their network over a seven-day period via the #UCubaTry money-back-guarantee campaign.

In a statement today, it said customers need only go to any of the telco’s stores and branches to sign up to enjoy the campaign.

The seven-day money-back-guarantee trial enables customers to enjoy key offerings of its unlimited HERO P99 postpaid plan which means worry-free unlimited streaming as there is unlimited data with no speed cap.

“On top of that, customers may enjoy unlimited calls and 30GB of data for mobile hotspot throughout the seven-day period. U Mobile believes the campaign is the best way for customers to get a taste of its new and improved 4G network,” it said. - Bernama"
https://www.thestar.com.my/business/business-news/2019/04/23/chinas-sinopec-resumes-us-oil-imports-after-6-month-halt/,China’s Sinopec resumes US oil imports after 6-month halt,Business News,"Tuesday, 23 Apr 2019",3:15 PM MYT,"SINGAPORE: Asia’s largest refiner Sinopec is set to receive its first U.S. crude oil cargo this week since halting imports from the country in September, two sources with knowledge of the matter said on Tuesday.

The resumption is a sign that the Chinese refiner sees fewer risks from importing U.S. oil as trade talks between the two world’s largest economies have progressed. Sinopec’s trading arm Unipec suspended imports in September in case Beijing imposed punitive tariffs on U.S. oil imports as part of the U.S.-China trade war.

The supertanker Maran Artemis, carrying about 2 million barrels of U.S. West Texas Intermediate (WTI) Midland crude, is waiting off eastern China’s Qingdao port to discharge its oil, according to Refinitiv analyst Emma Li.

Noble, a second Very Large Crude Carrier also carrying 2 million barrels of WTI Midland crude, is scheduled to arrive in Zhanjiang in southern China in early May, Refinitiv data showed.

Unipec has purchased more cargoes to arrive in May and June as the company gradually resumes U.S. oil imports, the sources said.

Sinopec could not be immediately reached for comment.

“The suspension was a precautionary measure,” one of the sources said.

The company could have imported U.S. oil in recent months, but it decided not to take the risk of having cargoes at sea that could be caught out by the introduction of a Chinese tariff, he added.

Some of China’s smaller, independent refiners have previously tested the system by importing smaller cargoes in November and March which successfully cleared customs without invoking tariffs, trade sources said.

China imported 245,600 barrels per day of U.S. oil in 2018, equivalent to about 3-1/2 supertankers per month, data from China customs showed, equivalent to about 2.7 percent of China’s total imports. - Reuters"
